"week_mon_day","start_date","end_date","page_type","enq_generated","enq_gen_sender","enq_approved","enq_app_sender","wa_generated","wa_gen_sender","wa_approved","wa_app_sender","bl_generated","bl_gen_sender","bl_approved","bl_app_sender","c2c_calls","c2c_callers","unq_sender","unq_sender_no_call","intent_user_approved","intent_bl_generated","pns_calls","product_listing_click","inline_bl_cta_clicks","getquote_onpage_cta_click","minibl_cta_click","featcat_bl_click","thirdpv_cta_click","sixthpv_cta_click","get_best_price_click","price_on_request_click","ask_for_clicks","recom_enquiry_click","listing_wa_cta_clicks","recom_wa_click","inline_call_cta_clicks","recom_call_click","recom_category_click","recom_product_click","video_visible","video_autoplay","video_clicks","usermode","source","bl_gen_with_wa","bl_wa_gen_sender","bl_wa_approved","bl_wa_app_sender"
d,"2026-05-13","2026-05-13","1",3833,3663,3744,3593,3346,3228,3270,3168,5219,5059,4203,4203,9999,5178,9997,4920,292,1296,9999,32250,4047,302,672,139,79,2643,1061,14,74,51,7402,0,9603,78,1077,0,2769,1956,245,"2","1","3346","3230","2904","2904"
d,"2026-05-13","2026-05-13","5",1422,1194,1371,1163,95,94,90,90,535,506,337,337,7327,3929,5015,1417,93,523,7327,6515,683,53,7,71,0,32,1392,1,16,2,1,0,6945,88,279,0,617,455,62,"3","1","107","106","70","70"
d,"2026-05-13","2026-05-13","4",2177,1629,1905,1591,877,844,849,822,1421,1330,1055,1055,6525,3166,4732,1898,82,426,6525,10169,1619,135,147,0,0,0,1310,5,27,6,1851,22,6257,54,0,71,882,660,66,"1","1","882","849","742","742"
d,"2026-05-13","2026-05-13","3",1518,1443,1482,1416,1408,1344,1373,1318,1690,1623,1396,1396,5146,3302,4893,1640,32,139,5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","1416","1352","1186","1186"
d,"2026-05-13","2026-05-13","5",186,129,165,126,23,21,23,21,189,181,100,100,399,246,422,204,15,83,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","22","20","17","17"
d,"2026-05-13","2026-05-13","5",104,97,101,94,26,26,25,25,142,136,99,99,524,305,445,169,7,49,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","27","27","22","22"
d,"2026-05-13","2026-05-13","4",741,410,537,390,8,8,6,6,192,176,92,92,1230,647,1016,469,18,75,1230,1619,250,19,28,0,0,0,629,0,5,0,0,6,1279,14,0,0,189,160,11,"4","1","8","8","4","4"
d,"2026-05-13","2026-05-13","4",0,0,0,0,0,0,0,0,13,13,8,8,33,7,15,8,3,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","3","3","1","1"
d,"2026-05-13","2026-05-13","6",22,13,21,12,0,0,0,0,0,0,0,0,18,12,23,12,65,320,18,73,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,16,16,1,"4","1","0","0","0","0"
d,"2026-05-13","2026-05-13","5",3,3,3,3,3,3,3,3,182,180,131,131,223,12,145,134,23,99,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","63","61","52","52"
d,"2026-05-13","2026-05-13","3",193,184,189,181,171,166,168,164,882,866,616,616,392,194,835,644,56,205,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","176","171","158","158"
d,"2026-05-13","2026-05-13","1",5434,4300,5121,4193,2155,2058,2098,2014,3241,3061,2442,2442,17929,9036,13028,4831,136,726,17929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","2165","2069","1793","1793"
d,"2026-05-13","2026-05-13","4",35,32,35,32,0,0,0,0,10,10,9,9,511,166,206,41,7,18,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","0","0","0","0"
d,"2026-05-13","2026-05-13","1",1791,1241,1593,1188,5,4,5,4,350,328,159,159,3599,1956,3024,1327,27,133,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","5","4","4","4"
d,"2026-05-13","2026-05-13","1",3,3,3,3,3,3,3,3,195,193,139,139,256,18,159,142,26,105,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","66","64","53","53"
d,"2026-05-13","2026-05-13","2",725,531,666,503,2,2,2,2,113,102,52,52,853,565,1037,552,7,51,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","2","2","2","2"
d,"2026-05-13","2026-05-13","1",5,5,5,5,3,3,3,3,346,328,216,216,308,41,260,221,44,224,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","68","65","54","54"
d,"2026-05-14","2026-05-14","1",0,0,0,0,0,0,0,0,92,84,45,45,19,9,54,45,10,39,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","1","1","1","1"
d,"2026-05-14","2026-05-14","3",523,443,471,412,215,211,207,204,1229,1160,816,816,1316,741,1704,1040,82,292,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","219","214","179","179"
d,"2026-05-14","2026-05-14","1",533,456,500,436,247,240,234,230,377,365,292,292,1334,653,1119,523,29,107,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","246","239","207","207"
d,"2026-05-14","2026-05-14","1",144,136,144,136,0,0,0,0,181,181,146,146,2805,927,1201,280,34,170,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","0","0","0","0"
d,"2026-05-14","2026-05-14","4",60,49,59,48,2,2,1,1,79,48,18,18,99,56,114,62,2,23,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","2","2","1","1"
d,"2026-05-14","2026-05-14","1",2368,2250,2287,2189,2088,2006,2021,1957,2490,2402,2079,2079,6769,4098,6539,2511,43,192,6769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","2084","2002","1782","1782"
d,"2026-05-14","2026-05-14","1",0,0,0,0,0,0,0,0,380,351,243,243,334,43,285,243,51,242,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","74","71","66","66"
d,"2026-05-14","2026-05-14","3",0,0,0,0,0,0,0,0,11,10,6,6,68,23,28,6,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","3","3","3","3"
d,"2026-05-14","2026-05-14","6",2,2,2,2,0,0,0,0,0,0,0,0,2,2,4,2,9,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","0","0","0","0"
d,"2026-05-14","2026-05-14","4",455,389,441,376,29,28,27,26,184,176,113,113,2616,1406,1775,467,42,200,2616,1871,277,23,2,0,0,0,459,3,6,0,0,0,2463,18,0,0,142,112,12,"3","1","35","34","23","23"
d,"2026-05-14","2026-05-14","1",1422,1145,1357,1108,77,76,72,71,382,369,246,246,8122,4189,5211,1300,87,450,8122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","91","90","57","57"
d,"2026-05-14","2026-05-14","6",25,20,21,16,0,0,0,0,4,4,3,3,46,34,50,19,152,781,46,93,4,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,14,16,1,"3","1","0","0","0","0"
d,"2026-05-14","2026-05-14","4",16,16,16,16,0,0,0,0,11,11,7,7,465,129,151,23,3,15,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","0","0","0","0"
d,"2026-05-14","2026-05-14","4",29,27,26,24,0,0,0,0,7,7,4,4,58,30,54,28,0,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","0","0","0","0"
d,"2026-05-14","2026-05-14","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","0","0","0","0"
d,"2026-05-14","2026-05-14","6",72,64,61,55,24,22,19,19,28,26,22,22,88,54,106,60,160,757,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","24","22","20","20"
d,"2026-05-14","2026-05-14","2",0,0,0,0,0,0,0,0,202,199,148,148,253,13,161,148,27,118,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","70","67","62","62"
d,"2026-05-14","2026-05-14","2",669,506,631,483,5,5,5,5,113,107,62,62,1005,619,1076,533,14,48,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","6","6","4","4"
d,"2026-05-14","2026-05-14","4",98,89,90,82,46,44,42,41,77,75,56,56,329,153,249,105,10,23,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","46","44","33","33"
d,"2026-05-14","2026-05-14","4",358,302,347,292,24,23,22,21,112,108,68,68,2204,1145,1416,344,27,132,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","28","27","17","17"
d,"2026-05-14","2026-05-14","2",75,74,67,66,60,60,54,54,79,79,65,65,149,48,135,88,12,30,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","50","50","45","45"
d,"2026-05-14","2026-05-14","6",17,16,16,15,0,0,0,0,2,2,0,0,23,19,31,15,36,138,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","0","0","0","0"
d,"2026-05-14","2026-05-14","1",0,0,0,0,0,0,0,0,207,204,152,152,270,20,172,152,27,118,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","72","69","64","64"
d,"2026-05-14","2026-05-14","4",1890,1579,1817,1542,844,816,822,801,1446,1310,1051,1051,6385,3144,4682,1847,96,446,6385,10592,1735,159,165,0,0,0,1152,8,28,2,1711,18,6218,48,0,78,964,660,67,"1","1","848","820","733","733"
d,"2026-05-14","2026-05-14","4",243,240,238,237,236,233,231,230,271,267,243,243,132,66,331,267,21,82,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","227","225","214","214"
d,"2026-05-14","2026-05-14","5",335,297,330,292,0,0,0,0,15,14,12,12,852,618,866,303,21,118,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","0","0","0","0"
d,"2026-05-14","2026-05-14","6",4,4,3,3,2,2,2,2,2,2,2,2,2,2,5,3,162,853,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","2","2","2","2"
d,"2026-05-14","2026-05-14","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-05-14","2026-05-14","4",55,52,54,51,0,0,0,0,9,8,4,4,151,112,160,55,8,29,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","0","0","0","0"
d,"2026-05-14","2026-05-14","4",524,394,501,382,3,3,2,2,244,168,79,79,1110,650,1020,454,13,83,1110,1805,255,48,21,0,0,0,451,0,4,0,0,4,1239,10,0,0,195,134,12,"4","1","4","4","2","2"
d,"2026-05-14","2026-05-14","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","0","0","0","0"
d,"2026-05-14","2026-05-14","1",0,0,0,0,0,0,0,0,78,68,45,45,41,18,63,45,15,92,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","1","1","1","1"
d,"2026-05-14","2026-05-14","2",1045,854,988,821,24,24,23,23,261,242,168,168,2762,1771,2582,967,87,459,2762,9111,935,76,10,58,0,17,2032,6,30,0,1,0,9660,95,301,0,768,523,65,"3","1","32","32","25","25"
d,"2026-05-14","2026-05-14","1",390,346,384,340,0,0,0,0,24,22,16,16,1003,716,1007,355,29,147,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","0","0","0","0"
d,"2026-05-14","2026-05-14","2",1371,1348,1353,1337,1347,1328,1330,1318,1722,1703,1479,1479,148,44,1693,1649,135,787,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","1276","1260","1174","1174"
d,"2026-05-14","2026-05-14","2",0,0,0,0,0,0,0,0,369,341,237,237,266,20,257,237,51,242,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","71","68","63","63"
d,"2026-05-14","2026-05-14","1",2064,1911,1963,1849,1586,1552,1560,1535,3113,2998,2394,2394,1826,986,3730,2857,187,998,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","1524","1492","1376","1376"
d,"2026-05-14","2026-05-14","3",196,187,189,183,179,172,173,169,234,227,190,190,476,242,458,223,7,23,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","187","180","156","156"
d,"2026-05-14","2026-05-14","1",252,207,240,199,33,30,28,26,262,221,120,120,499,252,509,294,15,96,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","34","30","20","20"
d,"2026-05-14","2026-05-14","3",0,0,0,0,0,0,0,0,5,5,4,4,17,7,11,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","2","2","2","2"
d,"2026-05-14","2026-05-14","1",4354,4177,4237,4090,3854,3738,3755,3667,5868,5716,4804,4804,11030,5581,11007,5544,285,1383,11030,35624,4182,321,693,124,62,3073,1084,26,74,53,8330,0,10689,76,1073,0,3014,2067,249,"2","1","3850","3734","3380","3380"
d,"2026-05-14","2026-05-14","2",576,453,531,428,14,14,13,13,93,91,65,65,1549,940,1351,482,36,180,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","16","16","12","12"
d,"2026-05-14","2026-05-14","1",271,261,256,249,239,232,227,223,313,306,255,255,625,290,588,306,19,53,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","237","230","201","201"
d,"2026-05-14","2026-05-14","1",163,137,153,130,26,26,25,25,171,164,101,101,563,375,567,213,13,61,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","33","33","23","23"
d,"2026-05-14","2026-05-14","2",378,340,372,334,0,0,0,0,22,20,14,14,985,704,988,347,29,142,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","0","0","0","0"
d,"2026-05-14","2026-05-14","2",85,72,82,69,14,12,13,11,97,95,57,57,164,75,179,114,3,44,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","13","11","10","10"
d,"2026-05-14","2026-05-14","3",3434,2773,3277,2717,1509,1447,1469,1418,2281,2130,1750,1750,14659,7272,9834,3170,103,487,14659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","1524","1462","1295","1295"
d,"2026-05-14","2026-05-14","5",4142,3293,3902,3187,1617,1547,1557,1502,2353,2233,1843,1843,13825,6902,9961,3663,121,541,13825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","1629","1559","1374","1374"
d,"2026-05-14","2026-05-14","5",86,73,85,72,4,4,3,3,22,21,12,12,347,192,260,81,6,33,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","5","5","2","2"
d,"2026-05-14","2026-05-14","3",846,696,826,684,63,62,59,58,289,279,181,181,6573,3294,3912,822,51,270,6573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","75","74","45","45"
d,"2026-05-14","2026-05-14","4",581,556,570,549,531,513,521,507,644,626,541,541,1801,1134,1748,636,8,55,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","526","508","453","453"
d,"2026-05-14","2026-05-14","5",1291,921,1175,884,7,7,7,7,225,216,123,123,2938,1572,2361,988,32,102,2938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","8","8","5","5"
d,"2026-05-14","2026-05-14","2",267,229,266,228,0,0,0,0,16,16,11,11,351,262,456,236,16,53,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-05-14","2026-05-14","5",1064,847,1010,819,53,53,50,50,270,262,178,178,5918,3122,3881,960,60,318,5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","63","63","40","40"
d,"2026-05-14","2026-05-14","5",0,0,0,0,0,0,0,0,184,182,135,135,232,17,152,135,27,116,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","61","59","55","55"
d,"2026-05-14","2026-05-14","4",25,22,23,20,4,4,4,4,37,36,25,25,151,107,142,41,3,10,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","5","5","4","4"
d,"2026-05-14","2026-05-14","3",1033,839,1008,825,84,83,78,77,420,398,255,255,7411,3707,4462,1018,65,327,7411,2763,525,35,3,58,0,0,922,1,26,0,0,0,6882,91,299,0,0,0,0,"3","1","99","98","59","59"
d,"2026-05-14","2026-05-14","3",1270,885,1152,853,24,23,20,20,440,355,188,188,3357,1692,2464,1012,36,154,3357,2773,412,52,52,56,0,0,996,1,18,0,0,38,3546,36,297,0,0,0,0,"4","1","27","25","14","14"
d,"2026-05-14","2026-05-14","5",1623,1306,1555,1271,79,79,74,74,497,467,310,310,7557,4116,5316,1521,110,586,7557,7240,658,53,8,58,0,17,1573,3,24,0,1,0,7197,77,301,0,626,411,53,"3","1","96","96","61","61"
d,"2026-05-14","2026-05-14","4",17,15,17,15,1,1,1,1,4,4,3,3,97,68,82,17,3,7,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","1","1","1","1"
d,"2026-05-14","2026-05-14","3",25,18,25,18,0,0,0,0,14,13,13,13,85,36,63,31,1,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","0","0","0","0"
d,"2026-05-14","2026-05-14","4",0,0,0,0,0,0,0,0,21,19,9,9,6,2,11,9,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","0","0","0","0"
d,"2026-05-14","2026-05-14","6",3,2,3,2,0,0,0,0,2,2,1,1,7,5,8,3,13,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","0","0","0","0"
d,"2026-05-14","2026-05-14","4",0,0,0,0,0,0,0,0,22,21,13,13,13,5,18,13,2,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","1","1","1","1"
d,"2026-05-14","2026-05-14","3",1007,712,910,687,3,3,3,3,244,201,105,105,2814,1481,2088,784,23,92,2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","4","4","2","2"
d,"2026-05-14","2026-05-14","2",183,159,170,147,61,61,55,55,99,97,74,74,339,151,312,177,13,54,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","51","51","46","46"
d,"2026-05-14","2026-05-14","1",103,88,102,87,5,5,4,4,26,25,15,15,444,259,341,98,9,40,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","6","6","3","3"
d,"2026-05-14","2026-05-14","2",71,61,66,57,1,1,1,1,10,10,4,4,77,54,104,60,1,8,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","1","1","1","1"
d,"2026-05-14","2026-05-14","4",347,318,324,303,242,238,236,234,388,350,287,287,426,250,598,368,26,114,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","234","231","219","219"
d,"2026-05-14","2026-05-14","3",1581,1505,1541,1475,1443,1385,1407,1359,1735,1673,1459,1459,5272,3390,5031,1700,35,139,5272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","1445","1387","1248","1248"
d,"2026-05-14","2026-05-14","6",2,2,2,2,0,0,0,0,2,2,1,1,2,1,3,3,15,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","0","0","0","0"
d,"2026-05-14","2026-05-14","5",1787,1697,1717,1643,1557,1495,1500,1452,1846,1779,1538,1538,4968,2969,4800,1878,35,137,4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","1558","1496","1329","1329"
d,"2026-05-14","2026-05-14","1",159,129,142,122,3,3,3,3,37,36,22,22,265,160,278,141,2,18,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","3","3","3","3"
d,"2026-05-14","2026-05-14","5",219,212,209,204,194,189,186,183,247,242,206,206,451,221,458,244,11,40,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","192","187","169","169"
d,"2026-05-14","2026-05-14","2",0,0,0,0,0,0,0,0,74,65,43,43,11,7,50,43,15,92,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","0","0","0","0"
d,"2026-05-14","2026-05-14","6",0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,51,242,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","0","0","0","0"
d,"2026-05-14","2026-05-14","3",66,58,65,57,5,5,4,4,16,16,10,10,331,205,257,63,8,22,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","6","6","3","3"
d,"2026-05-14","2026-05-14","5",435,367,410,354,201,196,192,189,300,290,236,236,1005,506,877,418,19,84,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","200","195","174","174"
d,"2026-05-14","2026-05-14","3",0,0,0,0,0,0,0,0,4,3,2,2,30,11,13,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","1","1","1","1"
d,"2026-05-14","2026-05-14","3",1982,1889,1932,1852,1802,1732,1757,1700,2939,2850,2355,2355,6242,3867,6457,2664,106,376,6242,9866,2325,136,393,120,0,0,571,6,71,10,3225,0,5921,72,1063,0,0,1,0,"2","1","1815","1744","1565","1565"
d,"2026-05-14","2026-05-14","2",1541,1469,1492,1438,1371,1341,1353,1331,1884,1843,1578,1578,510,249,2042,1823,141,852,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","1305","1278","1197","1197"
d,"2026-05-14","2026-05-14","5",3462,3322,3366,3249,3042,2954,2962,2895,4853,4741,3947,3947,8420,4194,8658,4554,259,1286,8420,28708,2979,233,566,124,62,3073,842,21,56,53,6619,0,8173,56,1073,0,2387,1653,206,"2","1","3041","2953","2672","2672"
d,"2026-05-14","2026-05-14","3",5,4,5,4,0,0,0,0,10,10,9,9,64,20,33,13,1,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","0","0","0","0"
d,"2026-05-14","2026-05-14","2",4544,3838,4349,3730,2096,2038,2040,1997,3523,3367,2798,2798,9267,4251,8355,4649,338,1761,9267,53125,5931,484,1047,238,62,3093,5104,35,123,64,8331,115,25857,208,1672,298,4885,3322,428,"1","1","2088","2030","1856","1856"
d,"2026-05-14","2026-05-14","5",128,120,128,120,0,0,0,0,170,170,139,139,2340,801,1053,257,33,165,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","0","0","0","0"
d,"2026-05-14","2026-05-14","4",50,44,50,44,0,0,0,0,5,5,4,4,66,48,89,48,4,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-05-14","2026-05-14","2",139,132,139,132,0,0,0,0,171,171,137,137,2741,907,1168,267,33,166,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","0","0","0","0"
d,"2026-05-14","2026-05-14","4",121,112,120,111,0,0,0,0,25,22,15,15,687,289,394,126,14,53,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","0","0","0","0"
d,"2026-05-14","2026-05-14","1",1571,1544,1550,1530,1527,1505,1507,1492,2677,2646,2172,2172,561,269,2641,2374,162,854,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","1457","1438","1333","1333"
d,"2026-05-14","2026-05-14","5",6986,5681,6635,5543,3162,3049,3073,2986,5890,5604,4550,4550,20005,9398,15572,7270,424,2082,20005,42533,4196,325,882,238,62,3093,3952,27,95,62,6620,97,19639,160,1672,220,3921,2662,361,"1","1","3181","3067","2761","2761"
d,"2026-05-14","2026-05-14","1",813,698,804,691,0,0,0,0,223,218,175,175,4185,1802,2500,850,78,361,4185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","0","0","0","0"
d,"2026-05-14","2026-05-14","5",1838,1338,1696,1292,41,38,37,35,522,491,288,288,3846,2038,3245,1521,67,261,3846,6585,559,39,60,56,0,0,1537,3,15,0,0,41,4269,27,297,0,895,587,102,"4","1","44","40","28","28"
d,"2026-05-14","2026-05-14","1",275,236,274,235,0,0,0,0,18,18,13,13,354,265,466,245,16,54,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-05-14","2026-05-14","3",0,0,0,0,0,0,0,0,2,2,0,0,17,7,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","0","0","0","0"
d,"2026-05-14","2026-05-14","1",2078,1687,1996,1640,108,107,101,100,681,639,423,423,10173,5420,6974,1979,152,786,10173,9111,935,76,10,58,0,17,2032,6,30,0,1,0,9660,95,301,0,768,523,65,"3","1","131","130","84","84"
d,"2026-05-14","2026-05-14","5",0,0,0,0,0,0,0,0,56,50,32,32,28,13,45,32,13,69,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","0","0","0","0"
d,"2026-05-14","2026-05-14","2",1092,853,1045,823,20,18,19,17,326,304,179,179,1599,989,1809,968,44,191,1599,8390,814,87,81,56,0,0,1988,3,19,0,0,45,5508,37,297,0,1090,721,114,"4","1","21","19","16","16"
d,"2026-05-14","2026-05-14","5",0,0,0,0,0,0,0,0,71,66,36,36,13,8,44,36,8,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","1","1","1","1"
d,"2026-05-14","2026-05-14","2",37,30,37,30,0,0,0,0,10,9,5,5,113,56,86,35,1,18,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","0","0","0","0"
